psgcCode,correspondenceCode,officialName,displayName,geographicLevel,parentPsgcCode,regionPsgcCode,provincePsgcCode,cityMunicipalityPsgcCode,cityClassification,incomeClassification,oldName,sourceStatus,urbanRural,sourceVersion,suggestedSlug
0304900000,034900000,Nueva Ecija,Nueva Ecija,province,0300000000,0300000000,0304900000,,,1st,,,,PSGC-2026-Q2-2026-06-30,nueva-ecija
0304901000,034901000,Aliaga,Aliaga,municipality,0304900000,0300000000,0304900000,0304901000,,1st,,,,PSGC-2026-Q2-2026-06-30,aliaga-nueva-ecija
0304901003,034901003,Betes,Betes,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,betes
0304901004,034901004,Bibiclat,Bibiclat,barangay,0304901000,0300000000,0304900000,0304901000,,,,,U,PSGC-2026-Q2-2026-06-30,bibiclat-nueva-ecija
0304901005,034901005,Bucot,Bucot,barangay,0304901000,0300000000,0304900000,0304901000,,,,,U,PSGC-2026-Q2-2026-06-30,bucot
0304901010,034901010,La Purisima,La Purisima,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,la-purisima-nueva-ecija
0304901015,034901015,Magsaysay,Magsaysay,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,magsaysay-nueva-ecija
0304901016,034901016,Macabucod,Macabucod,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,macabucod
0304901018,034901018,Pantoc,Pantoc,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,pantoc-nueva-ecija
0304901020,034901020,Poblacion Centro,Poblacion Centro,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,poblacion-centro
0304901021,034901021,Poblacion East I,Poblacion East I,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,poblacion-east-i
0304901022,034901022,Poblacion East II,Poblacion East II,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,poblacion-east-ii
0304901023,034901023,Poblacion West III,Poblacion West III,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,poblacion-west-iii
0304901024,034901024,Poblacion West IV,Poblacion West IV,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,poblacion-west-iv
0304901027,034901027,San Carlos,San Carlos,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-carlos-nueva-ecija
0304901028,034901028,San Emiliano,San Emiliano,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-emiliano
0304901029,034901029,San Eustacio,San Eustacio,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-eustacio
0304901030,034901030,San Felipe Bata,San Felipe Bata,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-felipe-bata
0304901031,034901031,San Felipe Matanda,San Felipe Matanda,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-felipe-matanda
0304901032,034901032,San Juan,San Juan,barangay,0304901000,0300000000,0304900000,0304901000,,,,,U,PSGC-2026-Q2-2026-06-30,san-juan-nueva-ecija
0304901033,034901033,San Pablo Bata,San Pablo Bata,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-pablo-bata
0304901034,034901034,San Pablo Matanda,San Pablo Matanda,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,san-pablo-matanda
0304901035,034901035,Santa Monica,Santa Monica,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-monica-nueva-ecija
0304901036,034901036,Santiago,Santiago,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,santiago-nueva-ecija
0304901038,034901038,Santo Rosario,Santo Rosario,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-rosario-nueva-ecija
0304901039,034901039,Santo Tomas,Santo Tomas,barangay,0304901000,0300000000,0304900000,0304901000,,,,,U,PSGC-2026-Q2-2026-06-30,santo-tomas-nueva-ecija
0304901040,034901040,Sunson,Sunson,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,sunson
0304901042,034901042,Umangan,Umangan,barangay,0304901000,0300000000,0304900000,0304901000,,,,,R,PSGC-2026-Q2-2026-06-30,umangan-nueva-ecija
0304902000,034902000,Bongabon,Bongabon,municipality,0304900000,0300000000,0304900000,0304902000,,1st,,,,PSGC-2026-Q2-2026-06-30,bongabon
0304902001,034902001,Antipolo,Antipolo,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,antipolo-nueva-ecija
0304902002,034902002,Ariendo,Ariendo,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,ariendo
0304902003,034902003,Bantug,Bantug,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,bantug-nueva-ecija
0304902004,034902004,Calaanan,Calaanan,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,calaanan
0304902005,034902005,Commercial,Commercial,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,commercial
0304902006,034902006,Cruz,Cruz,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,cruz-nueva-ecija
0304902007,034902007,Digmala,Digmala,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,digmala
0304902008,034902008,Curva,Curva,barangay,0304902000,0300000000,0304900000,0304902000,,,J. Tomacruz,,R,PSGC-2026-Q2-2026-06-30,curva-nueva-ecija
0304902009,034902009,Kaingin,Kaingin,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,kaingin-nueva-ecija
0304902010,034902010,Labi,Labi,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,labi
0304902011,034902011,Larcon,Larcon,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,larcon
0304902012,034902012,Lusok,Lusok,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,lusok-nueva-ecija
0304902013,034902013,Macabaclay,Macabaclay,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,macabaclay
0304902014,034902014,Magtanggol,Magtanggol,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,magtanggol-nueva-ecija
0304902015,034902015,Mantile,Mantile,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,mantile
0304902016,034902016,Olivete,Olivete,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,olivete
0304902017,034902017,Palo Maria,Palo Maria,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,palo-maria
0304902018,034902018,Pesa,Pesa,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,pesa
0304902020,034902020,Rizal,Rizal,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,rizal-nueva-ecija-0304902020
0304902021,034902021,Sampalucan,Sampalucan,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,sampalucan
0304902022,034902022,San Roque,San Roque,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,san-roque-nueva-ecija
0304902023,034902023,Santor,Santor,barangay,0304902000,0300000000,0304900000,0304902000,,,,,U,PSGC-2026-Q2-2026-06-30,santor-nueva-ecija
0304902024,034902024,Sinipit,Sinipit,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,sinipit-nueva-ecija
0304902025,034902025,Sisilang na Ligaya,Sisilang na Ligaya,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,sisilang-na-ligaya
0304902026,034902026,Social,Social,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,social
0304902027,034902027,Tugatug,Tugatug,barangay,0304902000,0300000000,0304900000,0304902000,,,,,R,PSGC-2026-Q2-2026-06-30,tugatug
0304902028,034902028,Tulay na Bato,Tulay na Bato,barangay,0304902000,0300000000,0304900000,0304902000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,tulay-na-bato
0304902029,034902029,Vega,Vega,barangay,0304902000,0300000000,0304900000,0304902000,,,,,U,PSGC-2026-Q2-2026-06-30,vega
0304903000,034903000,City of Cabanatuan,Cabanatuan City,city,0304900000,0300000000,0304900000,0304903000,Component City,1st,,,,PSGC-2026-Q2-2026-06-30,cabanatuan-city
0304903002,034903002,Aduas Centro,Aduas Centro,barangay,0304903000,0300000000,0304900000,0304903000,,,Aduas,,U,PSGC-2026-Q2-2026-06-30,aduas-centro
0304903003,034903003,Bagong Sikat,Bagong Sikat,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,bagong-sikat-nueva-ecija
0304903005,034903005,Bagong Buhay,Bagong Buhay,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,bagong-buhay-nueva-ecija
0304903006,034903006,Bakero,Bakero,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,bakero
0304903007,034903007,Bakod Bayan,Bakod Bayan,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,bakod-bayan
0304903008,034903008,Balite,Balite,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,balite-nueva-ecija
0304903009,034903009,Bangad,Bangad,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,bangad-nueva-ecija
0304903010,034903010,Bantug Bulalo,Bantug Bulalo,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,bantug-bulalo
0304903011,034903011,Bantug Norte,Bantug Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,bantug-norte
0304903012,034903012,Barlis,Barlis,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,barlis
0304903013,034903013,Barrera District,Barrera District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,barrera-district
0304903015,034903015,Bernardo District,Bernardo District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,bernardo-district
0304903016,034903016,Bitas,Bitas,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,bitas
0304903017,034903017,Bonifacio District,Bonifacio District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,bonifacio-district-nueva-ecija
0304903018,034903018,Buliran,Buliran,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,buliran-nueva-ecija
0304903019,034903019,Caalibangbangan,Caalibangbangan,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,caalibangbangan
0304903020,034903020,Cabu,Cabu,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,cabu
0304903022,034903022,Campo Tinio,Campo Tinio,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,campo-tinio
0304903023,034903023,Kapitan Pepe,Kapitan Pepe,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,kapitan-pepe
0304903024,034903024,Cinco-Cinco,Cinco-Cinco,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,cinco-cinco
0304903025,034903025,City Supermarket,City Supermarket,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,city-supermarket
0304903026,034903026,Caudillo,Caudillo,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,caudillo
0304903027,034903027,Communal,Communal,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,communal-nueva-ecija
0304903028,034903028,Cruz Roja,Cruz Roja,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,cruz-roja
0304903029,034903029,Daang Sarile,Daang Sarile,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,daang-sarile
0304903030,034903030,Dalampang,Dalampang,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,dalampang
0304903031,034903031,Dicarma,Dicarma,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,dicarma
0304903032,034903032,Dimasalang,Dimasalang,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,dimasalang-nueva-ecija
0304903033,034903033,Dionisio S. Garcia,Dionisio S. Garcia,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,dionisio-s-garcia
0304903035,034903035,Fatima,Fatima,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,fatima-nueva-ecija
0304903036,034903036,General Luna,General Luna,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,general-luna-nueva-ecija
0304903037,034903037,Ibabao Bana,Ibabao Bana,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,ibabao-bana
0304903038,034903038,Imelda District,Imelda District,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,imelda-district
0304903039,034903039,Isla,Isla,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,isla-nueva-ecija
0304903040,034903040,Calawagan,Calawagan,barangay,0304903000,0300000000,0304900000,0304903000,,,Kalawagan,,R,PSGC-2026-Q2-2026-06-30,calawagan
0304903041,034903041,Kalikid Norte,Kalikid Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,kalikid-norte
0304903042,034903042,Kalikid Sur,Kalikid Sur,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,kalikid-sur
0304903043,034903043,Lagare,Lagare,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,lagare
0304903044,034903044,M. S. Garcia,M. S. Garcia,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,m-s-garcia
0304903046,034903046,Mabini Extension,Mabini Extension,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,mabini-extension
0304903047,034903047,Mabini Homesite,Mabini Homesite,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,mabini-homesite
0304903048,034903048,Macatbong,Macatbong,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,macatbong
0304903049,034903049,Magsaysay District,Magsaysay District,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,magsaysay-district-nueva-ecija
0304903050,034903050,Matadero,Matadero,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,matadero-nueva-ecija
0304903051,034903051,Lourdes,Lourdes,barangay,0304903000,0300000000,0304900000,0304903000,,,Matungal-tungal,,R,PSGC-2026-Q2-2026-06-30,lourdes-nueva-ecija
0304903052,034903052,Mayapyap Norte,Mayapyap Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,mayapyap-norte
0304903053,034903053,Mayapyap Sur,Mayapyap Sur,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,mayapyap-sur
0304903054,034903054,Melojavilla,Melojavilla,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,melojavilla
0304903055,034903055,Obrero,Obrero,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,obrero-nueva-ecija
0304903056,034903056,Padre Crisostomo,Padre Crisostomo,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,padre-crisostomo
0304903057,034903057,Pagas,Pagas,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,pagas
0304903058,034903058,Palagay,Palagay,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,palagay
0304903059,034903059,Pamaldan,Pamaldan,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,pamaldan
0304903060,034903060,Pangatian,Pangatian,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,pangatian
0304903061,034903061,Patalac,Patalac,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,patalac
0304903063,034903063,Polilio,Polilio,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,polilio-nueva-ecija
0304903064,034903064,Pula,Pula,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,pula-nueva-ecija
0304903065,034903065,Quezon District,Quezon District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,quezon-district
0304903066,034903066,Rizdelis,Rizdelis,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,rizdelis
0304903067,034903067,Samon,Samon,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,samon-nueva-ecija
0304903068,034903068,San Isidro,San Isidro,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,san-isidro-nueva-ecija-0304903068
0304903071,034903071,San Josef Norte,San Josef Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,san-josef-norte
0304903072,034903072,San Josef Sur,San Josef Sur,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,san-josef-sur
0304903073,034903073,San Juan Pob.,San Juan Pob.,barangay,0304903000,0300000000,0304900000,0304903000,,,Acofa,,U,PSGC-2026-Q2-2026-06-30,san-juan-pob-nueva-ecija
0304903074,034903074,San Roque Norte,San Roque Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,san-roque-norte
0304903075,034903075,San Roque Sur,San Roque Sur,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,san-roque-sur
0304903076,034903076,Sanbermicristi,Sanbermicristi,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,sanbermicristi
0304903077,034903077,Sangitan,Sangitan,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,sangitan
0304903078,034903078,Santa Arcadia,Santa Arcadia,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,santa-arcadia
0304903079,034903079,Sumacab Norte,Sumacab Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,sumacab-norte
0304903082,034903082,Valdefuente,Valdefuente,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,valdefuente
0304903083,034903083,Valle Cruz,Valle Cruz,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,valle-cruz
0304903084,034903084,Vijandre District,Vijandre District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,vijandre-district
0304903085,034903085,Villa Ofelia-Caridad,Villa Ofelia-Caridad,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,villa-ofelia-caridad
0304903086,034903086,Zulueta District,Zulueta District,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,zulueta-district
0304903087,034903087,Nabao,Nabao,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,nabao
0304903088,034903088,Padre Burgos,Padre Burgos,barangay,0304903000,0300000000,0304900000,0304903000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,padre-burgos-nueva-ecija
0304903089,034903089,Talipapa,Talipapa,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,talipapa-nueva-ecija
0304903090,034903090,Aduas Norte,Aduas Norte,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,aduas-norte
0304903091,034903091,Aduas Sur,Aduas Sur,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,aduas-sur
0304903092,034903092,"Hermogenes C. Concepcion, Sr.","Hermogenes C. Concepcion, Sr.",barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,hermogenes-c-concepcion-sr
0304903093,034903093,Sapang,Sapang,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,sapang-nueva-ecija
0304903094,034903094,Sumacab Este,Sumacab Este,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,sumacab-este
0304903095,034903095,Sumacab South,Sumacab South,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,sumacab-south
0304903096,034903096,Caridad,Caridad,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,caridad-nueva-ecija
0304903097,034903097,Magsaysay South,Magsaysay South,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,magsaysay-south
0304903098,034903098,Maria Theresa,Maria Theresa,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,maria-theresa
0304903099,034903099,Sangitan East,Sangitan East,barangay,0304903000,0300000000,0304900000,0304903000,,,,,U,PSGC-2026-Q2-2026-06-30,sangitan-east
0304903100,034903100,Santo Niño,Santo Niño,barangay,0304903000,0300000000,0304900000,0304903000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-nino-nueva-ecija
0304904000,034904000,Cabiao,Cabiao,municipality,0304900000,0300000000,0304900000,0304904000,,1st,,,,PSGC-2026-Q2-2026-06-30,cabiao
0304904001,034904001,Bagong Buhay,Bagong Buhay,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,bagong-buhay-nueva-ecija-0304904001
0304904002,034904002,Bagong Sikat,Bagong Sikat,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,bagong-sikat-nueva-ecija-0304904002
0304904003,034904003,Bagong Silang,Bagong Silang,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,bagong-silang-nueva-ecija
0304904004,034904004,Concepcion,Concepcion,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,concepcion-nueva-ecija
0304904005,034904005,Entablado,Entablado,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,entablado-nueva-ecija
0304904006,034904006,Maligaya,Maligaya,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,maligaya-nueva-ecija
0304904008,034904008,Natividad North,Natividad North,barangay,0304904000,0300000000,0304900000,0304904000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,natividad-north
0304904009,034904009,Natividad South,Natividad South,barangay,0304904000,0300000000,0304900000,0304904000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,natividad-south
0304904010,034904010,Palasinan,Palasinan,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,palasinan
0304904012,034904012,San Antonio,San Antonio,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,san-antonio-nueva-ecija-0304904012
0304904013,034904013,San Fernando Norte,San Fernando Norte,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,san-fernando-norte
0304904014,034904014,San Fernando Sur,San Fernando Sur,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,san-fernando-sur
0304904015,034904015,San Gregorio,San Gregorio,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,san-gregorio-nueva-ecija
0304904016,034904016,San Juan North,San Juan North,barangay,0304904000,0300000000,0304900000,0304904000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,san-juan-north
0304904017,034904017,San Juan South,San Juan South,barangay,0304904000,0300000000,0304900000,0304904000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,san-juan-south
0304904019,034904019,San Roque,San Roque,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,san-roque-nueva-ecija-0304904019
0304904020,034904020,San Vicente,San Vicente,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,san-vicente-nueva-ecija
0304904021,034904021,Santa Rita,Santa Rita,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,santa-rita-nueva-ecija
0304904022,034904022,Sinipit,Sinipit,barangay,0304904000,0300000000,0304900000,0304904000,,,,,U,PSGC-2026-Q2-2026-06-30,sinipit-nueva-ecija-0304904022
0304904023,034904023,Polilio,Polilio,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,polilio-nueva-ecija-0304904023
